,ID,Gender,Ever_Married,Age,Graduated,Work_Experience,Spending_Score,Family_Size,Cluster
2374,467137,Female,Yes,55,Yes,0.0,Low,1.0,0
2375,467138,Female,No,32,No,12.0,Low,1.0,3
2376,467139,Female,No,28,Yes,0.0,Low,3.0,3
2377,467143,Female,No,50,No,0.0,Low,3.0,1
2378,467144,Male,Yes,38,Yes,1.0,Low,2.0,0
2379,467146,Female,No,28,No,8.0,Low,1.0,3
2380,467147,Male,No,46,Yes,1.0,Low,1.0,3
2381,467153,Female,Yes,47,Yes,0.0,Low,,0
2382,467157,Male,Yes,39,Yes,8.0,High,6.0,2
2383,467158,Female,No,26,No,1.0,Low,,1
2384,467159,Female,Yes,37,Yes,9.0,High,2.0,2
2385,467160,Male,Yes,43,No,1.0,Average,2.0,2
2386,467165,Female,No,27,No,,Low,1.0,1
2387,467167,Male,Yes,69,Yes,1.0,Average,,2
2388,467168,Male,Yes,47,Yes,9.0,Average,2.0,2
2389,467172,Male,No,36,,9.0,Low,2.0,3
2390,467180,Male,Yes,43,Yes,1.0,Low,3.0,0
2391,467183,Male,Yes,42,Yes,3.0,Average,4.0,2
2392,467185,Male,No,29,Yes,0.0,Low,3.0,1
2393,467189,Female,Yes,45,Yes,1.0,High,4.0,2
2394,467193,Male,Yes,88,Yes,1.0,Low,2.0,0
2395,467201,Female,No,33,Yes,,Low,5.0,1
2396,467202,Male,Yes,18,No,0.0,Low,4.0,1
2397,467208,Female,Yes,41,Yes,,High,2.0,2
2398,467212,Female,No,28,Yes,1.0,Low,3.0,3
2399,467216,Female,No,30,Yes,0.0,Low,1.0,3
2400,467217,Female,Yes,79,Yes,,High,2.0,0
2401,467218,Female,No,27,Yes,8.0,Low,1.0,3
2402,467223,Female,Yes,53,Yes,0.0,Average,4.0,2
2403,467227,Female,No,43,Yes,14.0,Low,1.0,3
2404,467230,Male,No,19,No,1.0,Low,4.0,1
2405,467232,Male,No,26,No,1.0,Low,2.0,1
2406,467233,Female,No,67,No,1.0,Low,2.0,0
2407,467235,Female,No,32,Yes,1.0,Low,2.0,3
2408,467238,Female,No,26,No,7.0,Low,4.0,1
2409,467239,Female,No,29,No,0.0,Low,3.0,1
2410,467241,Female,No,33,Yes,9.0,Low,1.0,3
2411,467242,Male,No,22,No,0.0,Low,3.0,1
2412,467247,Female,No,27,No,0.0,Low,2.0,1
2413,467256,Male,No,30,No,1.0,Low,4.0,1
2414,467260,Male,No,25,No,8.0,Low,4.0,1
2415,467263,Female,No,32,No,,Low,1.0,1
2416,467268,Male,Yes,85,Yes,,Low,1.0,0
2417,467275,Male,No,29,Yes,,Low,,3
2418,467281,Male,Yes,56,Yes,0.0,Low,4.0,0
2419,467283,Male,Yes,52,Yes,0.0,Average,3.0,2
2420,467288,Female,No,25,No,,Low,5.0,1
2421,467296,Female,Yes,65,Yes,,Average,2.0,2
2422,467300,Female,Yes,49,Yes,1.0,Low,1.0,0
2423,467301,Female,Yes,73,No,1.0,Low,2.0,0
2424,467303,Male,Yes,36,Yes,2.0,Average,2.0,2
2425,467309,Female,No,36,Yes,4.0,Low,1.0,3
2426,467311,Male,Yes,71,Yes,1.0,High,3.0,0
2427,467312,Female,Yes,55,Yes,0.0,Low,2.0,0
2428,467313,Male,Yes,35,Yes,1.0,Average,2.0,2
2429,467314,Male,Yes,41,No,0.0,Average,2.0,2
2430,467317,Male,No,42,Yes,1.0,Low,1.0,3
2431,467318,Male,Yes,35,Yes,,Low,2.0,0
2432,467322,Female,Yes,48,Yes,1.0,Average,2.0,2
2433,467325,Female,Yes,73,Yes,1.0,High,2.0,0
2434,467329,Female,No,40,Yes,1.0,Low,1.0,3
2435,467338,Female,No,29,Yes,3.0,Low,6.0,1
2436,467339,Male,,62,Yes,1.0,Average,3.0,2
2437,467344,Male,Yes,89,Yes,0.0,Low,2.0,0
2438,467345,Male,Yes,86,Yes,0.0,Low,1.0,0
2439,467346,Male,Yes,38,Yes,0.0,Average,3.0,2
2440,467352,Male,Yes,45,Yes,0.0,High,4.0,2
2441,467355,Male,No,26,No,0.0,Low,4.0,1
2442,467357,Male,Yes,55,Yes,1.0,Low,2.0,0
2443,467358,Female,Yes,52,Yes,1.0,Average,5.0,2
2444,467359,Male,Yes,43,Yes,5.0,Average,2.0,2
2445,467365,Male,No,35,Yes,1.0,Low,1.0,3
2446,467367,Male,Yes,73,Yes,1.0,Low,2.0,0
2447,467369,Male,No,41,Yes,4.0,Low,3.0,3
2448,467373,Male,No,27,Yes,,Low,1.0,3
2449,467375,Male,Yes,35,Yes,6.0,Low,3.0,3
2450,467378,Female,Yes,63,Yes,0.0,Average,2.0,2
2451,467384,Male,No,41,Yes,,Low,1.0,3
2452,467385,Male,No,53,No,1.0,Low,,1
2453,467389,Male,No,42,No,0.0,Low,,1
2454,467393,Female,Yes,46,Yes,0.0,Average,4.0,2
2455,467398,Male,Yes,38,No,0.0,Low,2.0,0
2456,467399,Male,Yes,25,Yes,1.0,Low,3.0,0
2457,467403,Female,Yes,40,Yes,7.0,Average,3.0,2
2458,467410,Female,Yes,55,Yes,1.0,Low,2.0,0
2459,467415,Female,No,29,Yes,0.0,Low,1.0,3
2460,467419,Female,Yes,39,Yes,2.0,Low,1.0,0
2461,467421,Male,Yes,50,No,1.0,Average,3.0,2
2462,467422,Female,Yes,61,Yes,1.0,Average,2.0,2
2463,467423,Male,Yes,56,Yes,0.0,Low,1.0,0
2464,467434,Male,No,40,Yes,1.0,Low,3.0,3
2465,467437,Female,Yes,86,Yes,0.0,High,2.0,0
2466,467438,Male,No,27,No,5.0,Low,3.0,1
2467,467441,Male,No,35,Yes,,Low,1.0,3
2468,467442,Male,Yes,56,Yes,,Average,2.0,2
2469,467444,Female,Yes,36,Yes,,Low,2.0,0
2470,467445,Male,Yes,32,No,9.0,Low,2.0,1
2471,467449,Female,Yes,85,Yes,1.0,Low,2.0,0
2472,467451,Female,Yes,51,Yes,0.0,Low,1.0,0
2473,467455,Female,No,41,Yes,8.0,Low,2.0,3
2474,467456,Male,Yes,42,No,5.0,High,4.0,2
2475,467457,Female,No,30,Yes,0.0,Low,6.0,1
2476,467459,Male,Yes,42,Yes,,High,5.0,2
2477,467463,Female,Yes,42,Yes,9.0,Average,3.0,2
2478,467468,Female,No,25,No,,Low,5.0,1
2479,467472,Male,Yes,60,Yes,4.0,High,4.0,2
2480,467474,Male,No,18,No,2.0,Low,5.0,1
2481,467479,Male,Yes,36,Yes,0.0,Average,4.0,2
2482,467481,Male,Yes,49,Yes,0.0,Average,2.0,2
2483,467482,Male,Yes,42,Yes,1.0,High,3.0,2
2484,467487,Male,Yes,42,No,1.0,Average,5.0,2
2485,467488,Female,Yes,39,Yes,,Average,2.0,2
2486,467492,Female,Yes,62,Yes,1.0,Low,2.0,0
2487,467493,Male,Yes,47,Yes,0.0,High,4.0,2
2488,467499,Male,Yes,39,Yes,,Low,3.0,0
2489,467500,Female,Yes,25,Yes,3.0,High,2.0,2
2490,467503,Female,No,27,Yes,1.0,Low,4.0,3
2491,467504,Female,,31,No,0.0,Low,4.0,1
2492,467505,Male,Yes,36,Yes,0.0,Low,4.0,0
2493,467510,Male,Yes,51,Yes,3.0,Low,3.0,0
2494,467511,Male,Yes,63,Yes,,Low,1.0,0
2495,467514,Male,No,40,Yes,,Low,4.0,1
2496,467518,Male,No,22,No,1.0,Low,,1
2497,467532,Male,Yes,52,Yes,9.0,Low,1.0,0
2498,467533,Male,Yes,89,Yes,4.0,Low,1.0,0
2499,467537,Female,Yes,65,No,,High,3.0,0
2500,467539,Male,Yes,48,Yes,,Average,4.0,2
2501,467540,Male,Yes,48,Yes,1.0,Average,4.0,2
2502,467542,Male,No,31,Yes,8.0,Low,1.0,3
2503,467557,Female,Yes,62,Yes,,Average,2.0,2
2504,467559,Male,Yes,58,Yes,0.0,Average,4.0,2
2505,467565,Male,Yes,60,Yes,0.0,Low,3.0,0
2506,467569,Male,No,19,No,,Low,4.0,1
2507,467570,Male,No,18,No,14.0,Low,,3
2508,467576,Male,Yes,48,Yes,1.0,Average,3.0,2
2509,467579,Male,No,35,Yes,5.0,Low,1.0,3
2510,467580,Male,No,27,Yes,,Low,3.0,3
2511,467588,Male,Yes,60,Yes,0.0,Average,4.0,2
2512,467589,Male,No,32,No,0.0,Low,1.0,1
2513,467592,Male,Yes,40,Yes,7.0,Low,2.0,0
2514,467595,Female,No,25,Yes,0.0,Low,1.0,3
2515,467596,Male,Yes,42,No,1.0,Low,5.0,1
2516,467604,Male,No,26,No,8.0,Low,8.0,1
2517,467608,Male,No,27,Yes,6.0,Low,1.0,3
2518,467609,Male,No,42,No,2.0,Low,4.0,1
2519,467610,Female,Yes,77,Yes,4.0,Low,1.0,0
2520,467612,Male,Yes,70,Yes,0.0,Low,,0
2521,467614,Male,Yes,36,No,4.0,Average,2.0,2
2522,467620,Male,Yes,57,Yes,6.0,Low,3.0,0
2523,467621,Male,Yes,76,Yes,1.0,Low,1.0,0
2524,467623,Male,Yes,77,Yes,0.0,High,2.0,0
2525,467629,Male,Yes,52,Yes,1.0,Low,1.0,0
2526,467635,Female,No,35,Yes,9.0,Low,1.0,3
2527,467641,Male,Yes,43,Yes,9.0,Average,2.0,2
2528,467643,Male,No,43,Yes,14.0,Low,1.0,3
2529,467654,Female,Yes,62,Yes,,High,4.0,2
2530,467657,Male,No,21,No,0.0,Low,4.0,1
2531,467658,Male,No,23,No,0.0,Low,4.0,1
2532,467659,Male,Yes,65,Yes,0.0,Average,2.0,2
2533,467664,Male,Yes,35,Yes,4.0,High,4.0,2
2534,467666,Male,Yes,48,Yes,4.0,High,3.0,2
2535,467667,Male,Yes,33,No,9.0,Low,2.0,1
2536,467669,Male,Yes,82,No,1.0,High,2.0,0
2537,467673,Male,Yes,45,No,1.0,High,4.0,2
2538,467678,Male,No,56,No,1.0,Low,2.0,1
2539,467679,Female,Yes,49,Yes,,Average,4.0,2
2540,467683,Male,Yes,30,Yes,8.0,High,3.0,2
2541,467684,Male,No,37,Yes,8.0,Low,3.0,3
2542,467685,Male,Yes,51,No,0.0,High,6.0,2
2543,467693,Male,Yes,59,Yes,5.0,High,5.0,2
2544,467694,Male,Yes,56,Yes,0.0,High,2.0,0
2545,467699,Female,Yes,29,Yes,0.0,Average,2.0,2
2546,467705,Male,Yes,31,Yes,,Low,2.0,0
2547,467706,Female,Yes,35,Yes,,Average,4.0,2
2548,467707,Male,Yes,89,Yes,7.0,High,2.0,0
2549,467710,Female,No,38,Yes,9.0,Low,4.0,3
2550,467715,Male,Yes,45,Yes,4.0,High,3.0,2
2551,467721,Male,No,37,Yes,0.0,Low,1.0,3
2552,467723,Male,Yes,74,No,1.0,Low,7.0,0
2553,467726,Male,Yes,82,Yes,0.0,High,2.0,0
2554,467727,Male,Yes,53,Yes,7.0,High,4.0,2
2555,467728,Female,Yes,43,No,0.0,High,5.0,2
2556,467729,Male,Yes,62,Yes,2.0,Average,6.0,2
2557,467733,Male,Yes,56,No,8.0,High,3.0,2
2558,467734,Male,Yes,88,Yes,3.0,High,2.0,0
2559,467735,Male,No,28,Yes,0.0,Low,2.0,3
2560,467737,Female,Yes,51,Yes,5.0,Average,2.0,2
2561,467739,Female,Yes,60,No,0.0,Average,4.0,2
2562,467740,Male,No,19,No,0.0,Low,3.0,1
2563,467741,Male,No,23,No,1.0,Low,3.0,1
2564,467749,Male,No,20,No,0.0,Low,9.0,1
2565,467763,Female,No,50,Yes,1.0,Low,1.0,3
2566,467767,Female,No,21,No,4.0,Low,4.0,1
2567,467768,Male,Yes,62,Yes,0.0,Average,2.0,2
2568,467769,Female,No,36,Yes,1.0,Low,1.0,3
2569,467772,Female,No,31,No,0.0,Low,2.0,1
2570,467779,Male,Yes,52,Yes,4.0,Average,3.0,2
2571,467789,Male,No,20,No,1.0,Low,5.0,1
2572,467798,Female,No,23,No,,Low,2.0,1
2573,467802,Female,Yes,48,Yes,1.0,High,5.0,2
2574,467803,Female,Yes,40,Yes,6.0,Average,2.0,2
2575,467806,Male,Yes,55,Yes,1.0,High,2.0,0
2576,467808,Female,Yes,62,Yes,1.0,Average,2.0,2
2577,467812,Male,No,48,Yes,0.0,Low,1.0,3
2578,467813,Male,Yes,36,Yes,1.0,Low,2.0,0
2579,467815,Female,Yes,73,Yes,0.0,Low,2.0,0
2580,467825,Female,No,23,No,0.0,Low,8.0,1
2581,467828,Female,Yes,25,Yes,0.0,Average,2.0,2
2582,467838,Male,Yes,60,Yes,0.0,Average,2.0,2
2583,467848,Male,No,37,Yes,14.0,Low,1.0,3
2584,467849,Female,Yes,39,Yes,0.0,Low,1.0,0
2585,467852,Female,No,39,Yes,12.0,Low,1.0,3
2586,467856,Male,Yes,58,Yes,0.0,Low,2.0,0
2587,467860,Female,No,33,Yes,0.0,Low,1.0,3
2588,467861,Female,No,29,No,,Low,4.0,1
2589,467864,Female,Yes,66,Yes,1.0,High,2.0,0
2590,467865,Female,No,40,Yes,2.0,Low,1.0,3
2591,467868,Female,Yes,66,Yes,0.0,High,2.0,0
2592,467876,Female,Yes,50,Yes,9.0,High,2.0,2
2593,467879,Female,Yes,51,Yes,,High,4.0,2
2594,467880,Female,Yes,50,Yes,0.0,Average,2.0,2
2595,467882,Female,No,39,Yes,1.0,Low,1.0,3
2596,467883,Female,Yes,46,Yes,0.0,Average,2.0,2
2597,467888,Male,No,29,No,0.0,Low,4.0,1
2598,467891,Female,No,29,Yes,0.0,Low,5.0,1
2599,467892,Male,No,23,No,1.0,Low,5.0,1
2600,467894,Male,Yes,57,Yes,1.0,Average,2.0,2
2601,467895,Female,No,31,Yes,1.0,Low,4.0,3
2602,467898,Female,Yes,69,Yes,1.0,Low,1.0,0
2603,467901,Female,No,28,Yes,0.0,Low,4.0,1
2604,467904,Female,No,31,Yes,14.0,Low,1.0,3
2605,467905,Male,Yes,37,Yes,0.0,High,3.0,2
2606,467911,Male,Yes,58,Yes,0.0,Low,4.0,0
2607,467913,Male,Yes,48,Yes,3.0,Low,1.0,0
2608,467915,Female,No,18,No,1.0,Low,4.0,1
2609,467917,Female,No,27,Yes,2.0,Low,4.0,3
2610,467927,Male,No,30,Yes,8.0,Low,6.0,1
2611,467929,Female,Yes,36,Yes,1.0,Average,2.0,2
2612,467930,Male,Yes,45,Yes,4.0,Average,2.0,2
2613,467932,Female,No,26,No,1.0,Low,4.0,1
2614,467933,Female,No,23,No,0.0,Low,3.0,1
2615,467934,Female,No,42,Yes,0.0,Low,1.0,3
2616,467938,Male,Yes,46,Yes,5.0,Low,1.0,0
2617,467940,Female,No,27,No,8.0,Low,4.0,1
2618,467946,Female,Yes,42,Yes,0.0,Low,2.0,0
2619,467948,Female,No,19,No,0.0,Low,3.0,1
2620,467949,Male,No,21,No,1.0,Low,4.0,1
2621,467950,Female,No,35,Yes,1.0,Low,2.0,3
2622,467954,Male,No,29,No,9.0,Low,4.0,1
2623,467958,Female,No,35,Yes,1.0,Low,1.0,3
2624,467960,Female,No,53,Yes,,Low,2.0,3
2625,467961,Male,Yes,47,Yes,1.0,High,5.0,2
2626,467968,Female,No,43,Yes,9.0,Low,3.0,3
